,Income,NumWebVisitsMonth,CustomerAge,Children,MntTotalProducts,NumTotalPurchases,Education_Graduation,Education_PostGraduation,Education_UnderGraduation,Marital_Status_Married,Dclust
2005,83273.0,7,53,3,1172,20,1,0,0,0,0
2006,29009.0,6,42,1,27,4,1,0,0,1,0
2007,45057.0,5,44,1,44,3,0,1,0,1,0
2008,37150.0,7,52,1,268,15,1,0,0,1,0
2009,43020.0,6,53,1,151,8,1,0,0,0,0
2010,53154.0,4,64,1,150,5,1,0,0,1,0
2011,65308.0,4,50,0,977,16,1,0,0,1,0
2012,76467.0,6,53,1,1263,9,1,0,0,0,0
2013,81044.0,1,76,0,1011,12,0,0,1,1,1
2014,32871.0,4,72,2,36,2,1,0,0,1,0
2015,55801.0,7,48,2,422,15,1,0,0,0,0
2016,76320.0,2,64,1,775,11,1,0,0,0,0
2017,36927.0,8,68,2,67,5,0,1,0,0,0
2018,48794.0,4,70,2,36,2,1,0,0,1,0
2019,23478.0,8,58,0,61,4,1,0,0,0,0
2020,71128.0,7,50,1,1564,15,1,0,0,0,0
2021,70179.0,5,47,1,788,13,0,1,0,0,0
2022,59462.0,7,73,1,884,13,1,0,0,1,0
2023,38361.0,7,54,1,95,7,1,0,0,1,0
2024,70038.0,2,41,0,989,9,0,1,0,1,0
2025,42554.0,4,45,2,41,4,1,0,0,1,0
2026,67445.0,6,49,1,1054,20,1,0,0,1,0
2027,67046.0,2,72,1,712,11,1,0,0,0,0
2028,42192.0,4,75,0,70,4,1,0,0,1,0
2029,77610.0,7,71,1,1610,13,0,1,0,1,0
2030,31761.0,5,39,1,40,5,1,0,0,1,0
2031,34350.0,7,44,1,34,2,1,0,0,1,0
2032,54591.0,5,74,1,474,11,1,0,0,1,0
2033,71866.0,3,67,1,540,10,1,0,0,1,0
2034,25293.0,8,54,1,26,3,1,0,0,1,0
2035,42000.0,5,36,0,474,9,0,1,0,0,0
2036,69520.0,5,40,0,1161,16,1,0,0,1,0
2037,64713.0,4,53,1,481,12,1,0,0,0,0
2038,27889.0,6,46,1,18,3,0,1,0,1,0
2039,22123.0,5,63,0,30,4,0,0,1,0,1
2040,27803.0,8,50,1,80,5,1,0,0,1,0
2041,51651.0,8,63,1,322,12,1,0,0,1,0
2042,68487.0,4,35,0,1155,17,1,0,0,1,0
2043,56796.0,7,54,1,855,20,1,0,0,1,0
2044,87000.0,2,31,0,828,11,0,0,1,1,1
2045,79823.0,2,64,1,1288,16,1,0,0,1,0
2046,30828.0,3,43,1,42,4,1,0,0,0,0
2047,34109.0,4,52,1,15,1,0,1,0,1,0
2048,53367.0,7,49,2,376,13,0,1,0,0,0
2049,22390.0,7,54,0,5,2,0,0,1,1,1
2050,71322.0,2,47,1,269,6,1,0,0,1,0
2051,79244.0,1,30,0,698,15,1,0,0,0,0
2052,49912.0,8,74,1,751,19,0,1,0,1,0
2053,48699.0,5,73,2,37,2,0,1,0,1,0
2054,80144.0,1,48,0,817,11,1,0,0,1,0
2055,54252.0,6,67,2,208,10,1,0,0,0,0
2056,81929.0,6,47,1,1819,10,0,1,0,1,0
2057,76068.0,6,48,1,1255,6,1,0,0,1,0
2058,53204.0,4,47,2,37,2,0,1,0,1,0
2059,67911.0,3,74,1,885,16,0,1,0,1,0
2060,14796.0,9,39,1,24,3,0,0,1,1,1
2061,78128.0,3,49,1,1188,14,0,1,0,1,0
2062,14188.0,6,51,0,20,3,0,0,1,1,1
2063,20425.0,7,37,1,21,4,0,0,1,1,1
2064,58646.0,4,61,1,107,4,0,1,0,1,0
2065,72967.0,5,53,1,372,11,1,0,0,0,0
2066,48150.0,7,74,1,214,9,0,1,0,1,0
2067,82332.0,2,62,0,1857,9,1,0,0,0,0
2068,58275.0,7,68,2,452,16,1,0,0,0,0
2069,44953.0,6,42,0,878,11,0,1,0,1,0
2070,34587.0,4,70,2,18,3,1,0,0,1,0
2071,43018.0,5,49,1,56,5,0,1,0,1,0
2072,45736.0,7,69,1,371,13,0,1,0,1,0
2073,66476.0,4,54,1,922,16,0,1,0,1,0
2074,27733.0,7,42,1,12,4,0,0,1,1,1
2075,69805.0,2,71,1,995,16,0,1,0,1,0
2076,72217.0,2,61,0,1308,14,0,1,0,0,0
2077,25818.0,7,52,1,15,2,1,0,0,0,0
2078,37509.0,7,47,1,98,5,0,1,0,1,0
2079,25176.0,7,47,2,8,2,0,0,1,1,1
2080,43586.0,8,43,1,112,6,1,0,0,1,0
2081,53230.0,5,67,1,346,11,0,0,1,1,1
2082,50116.0,5,66,2,64,3,1,0,0,1,0
2083,84906.0,2,51,0,1426,12,1,0,0,1,0
2084,61286.0,5,57,1,463,10,1,0,0,1,0
2085,82333.0,2,37,0,1670,8,0,1,0,1,0
2086,65220.0,6,58,0,1245,16,0,1,0,1,0
2087,33590.0,7,49,3,6,2,1,0,0,1,0
2088,30992.0,7,47,1,31,2,1,0,0,0,0
2089,72309.0,3,47,0,1843,12,0,1,0,0,0
2090,16005.0,8,43,1,6,6,0,0,1,1,1
2091,65487.0,2,66,0,807,11,0,1,0,0,0
2092,58692.0,7,58,1,373,11,1,0,0,1,0
2093,40590.0,6,54,2,204,12,1,0,0,0,0
2094,20587.0,7,53,1,11,3,1,0,0,0,0
2095,62637.0,2,69,1,164,5,0,1,0,0,0
2096,29435.0,9,57,2,110,9,0,1,0,0,0
2097,19346.0,8,49,1,11,2,1,0,0,0,0
2098,35788.0,6,52,2,36,4,1,0,0,1,0
2099,36997.0,5,55,2,59,8,1,0,0,0,0
2100,23539.0,6,66,0,39,3,1,0,0,1,0
2101,65333.0,6,50,1,753,20,1,0,0,0,0
2102,78499.0,4,66,0,1154,15,1,0,0,0,0
2103,29732.0,9,52,1,33,3,0,1,0,1,0
2104,41275.0,5,63,3,50,8,0,1,0,1,0
2105,63516.0,5,50,2,266,9,0,1,0,1,0
2106,42769.0,4,61,1,84,4,0,1,0,1,0
2107,49572.0,7,65,2,52,4,0,1,0,1,0
2108,69209.0,4,51,0,1377,10,1,0,0,1,0
2109,17148.0,8,47,1,29,8,1,0,0,1,0
2110,40590.0,6,54,2,204,12,1,0,0,0,0
2111,30560.0,7,47,1,15,2,0,1,0,1,0
2112,32146.0,6,40,1,52,4,0,0,1,1,1
2113,41713.0,6,59,2,129,9,0,0,1,0,1
2114,34176.0,3,48,1,20,2,0,1,0,1,0
2115,58482.0,6,68,1,698,13,0,1,0,1,0
2116,59686.0,4,58,1,193,6,1,0,0,0,0
2117,60896.0,6,59,1,1442,22,0,1,0,1,0
2118,62994.0,6,43,1,284,9,1,0,0,1,0
2119,47320.0,6,66,1,330,12,1,0,0,1,0
2120,74859.0,3,74,0,1257,12,0,0,1,0,1
2121,15253.0,7,31,1,7,3,0,0,1,0,1
2122,31560.0,8,49,1,83,5,0,1,0,0,0
2123,72071.0,2,69,1,900,12,1,0,0,0,0
2124,91172.0,3,33,0,1008,7,0,1,0,0,0
2125,90000.0,1,39,0,952,13,1,0,0,1,0
2126,41967.0,4,42,2,37,2,1,0,0,0,0
2127,69263.0,6,58,1,529,11,1,0,0,0,0
2128,65706.0,7,53,0,1057,15,0,0,1,0,1
2129,60934.0,4,48,1,534,12,1,0,0,1,0
2130,71965.0,3,72,1,877,12,1,0,0,1,0
2131,65210.0,6,68,1,696,14,1,0,0,1,0
2132,79174.0,2,48,0,1629,12,0,1,0,1,0
2133,81380.0,2,56,0,1498,7,0,1,0,0,0
2134,48432.0,8,50,1,375,13,0,1,0,0,0
2135,52914.0,7,52,1,308,12,1,0,0,1,0
2136,38946.0,5,68,1,204,6,1,0,0,1,0
2137,26067.0,8,49,1,42,6,1,0,0,1,0
2138,44325.0,8,51,1,537,14,0,1,0,1,0
2139,42523.0,2,59,0,61,3,1,0,0,1,0
2140,26487.0,5,45,1,20,6,0,0,1,0,1
2141,53233.0,4,66,1,37,2,0,0,1,1,1
2142,67716.0,5,63,1,889,15,1,0,0,1,0
2143,76234.0,3,51,1,736,12,0,1,0,1,0
2144,84117.0,2,67,0,1436,18,0,1,0,1,0
2145,65487.0,2,66,0,807,11,0,1,0,1,0
2146,25224.0,3,51,1,25,4,0,0,1,1,1
2147,89616.0,2,40,0,1373,13,0,1,0,0,0
2148,40851.0,7,52,2,31,3,1,0,0,0,0
2149,27469.0,6,76,0,12,1,1,0,0,1,0
2150,82347.0,3,66,0,1455,15,0,0,1,1,1
2151,73803.0,6,66,1,1276,16,1,0,0,1,0
2152,8820.0,8,71,2,25,7,0,1,0,0,0
2153,43322.0,7,49,0,111,4,1,0,0,0,0
2154,55593.0,6,50,1,425,14,1,0,0,1,0
2155,50501.0,6,69,2,335,16,1,0,0,1,0
2156,37085.0,8,48,2,56,7,1,0,0,1,0
2157,16185.0,8,33,1,32,6,0,0,1,0,1
2158,57731.0,6,54,1,587,20,1,0,0,0,0
2159,48432.0,8,50,1,375,13,0,1,0,0,0
2160,73807.0,2,45,1,646,12,1,0,0,1,0
2161,18929.0,6,33,0,40,2,1,0,0,1,0
2162,35893.0,8,55,2,181,10,1,0,0,0,0
2163,61014.0,7,43,1,893,16,1,0,0,1,0
2164,32144.0,7,69,2,51,7,1,0,0,1,0
2165,14918.0,6,60,1,9,2,0,0,1,1,1
2166,45146.0,4,60,2,38,4,1,0,0,0,0
2167,41769.0,8,68,1,462,15,0,0,1,0,1
2168,88325.0,2,42,0,1450,9,1,0,0,1,0
2169,38054.0,7,73,2,42,4,0,1,0,0,0
2170,80617.0,2,28,0,1276,11,0,0,1,0,1
2171,5305.0,13,47,1,23,1,1,0,0,1,0
2172,36807.0,6,69,2,11,2,1,0,0,1,0
2173,28427.0,8,40,1,40,4,1,0,0,1,0
2174,82032.0,1,75,0,903,10,0,1,0,0,0
2175,22775.0,8,45,1,14,2,1,0,0,1,0
2176,40101.0,7,38,1,303,11,0,1,0,1,0
2177,58025.0,4,44,1,389,8,1,0,0,1,0
2178,75777.0,1,41,0,1276,10,0,1,0,0,0
2179,7500.0,7,44,1,21,9,0,0,1,1,1
2180,33562.0,4,60,3,45,5,0,1,0,1,0
2181,57642.0,4,53,1,644,16,0,1,0,0,0
2182,58554.0,7,55,2,460,16,1,0,0,1,0
2183,63777.0,8,44,2,568,20,1,0,0,1,0
2184,57967.0,5,61,1,373,11,1,0,0,0,0
2185,24434.0,7,51,2,13,5,1,0,0,1,0
2186,11012.0,9,39,1,53,7,1,0,0,0,0
2187,44802.0,8,53,0,1006,15,0,1,0,0,0
2188,26816.0,4,37,0,12,1,1,0,0,0,0
2189,34421.0,7,49,1,13,2,1,0,0,1,0
2190,61223.0,5,56,1,934,14,1,0,0,1,0
2191,64014.0,7,77,3,436,17,0,1,0,1,0
2192,56981.0,6,42,0,1173,6,1,0,0,0,0
2193,69245.0,3,67,1,672,13,0,1,0,1,0
2194,52869.0,7,69,2,148,7,0,1,0,1,0
